
Computing per-depth ceilings (total reachable branches)...
  depth 8: 96 total branches

Running 12 (depth×strategy×seed) jobs on gemma-4-31B-it (parallel 12)...
2026-09-22 15:59:14,547 INFO: Plan 2: ḡ=18, γE[v]=0.0, Q=18.0 (fn)
2026-09-22 16:01:58,731 INFO: FOLLOW_THROUGH: 8 unlocked fn(s) -> chunk 0 (Corridor.s1 (3 lines unexecuted), Corridor.s2 (3 lines unexecuted), Corridor.s3 ); setup 885 chars
2026-09-22 16:02:01,460 INFO: Plan 2: ḡ=88, γE[v]=0.0, Q=88.0 (fn)
2026-09-22 16:02:01,793 INFO: Plan 1: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 16:02:02,022 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 16:02:02,923 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:04,303 INFO: Plan 1: ḡ=78, γE[v]=0.0, Q=78.0 (fn)
2026-09-22 16:02:04,430 INFO: Plan 0: ḡ=7, γE[v]=31.0, Q=38.0 (fn)
2026-09-22 16:02:07,156 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:08,049 INFO: Plan 1: ḡ=49, γE[v]=0.0, Q=49.0 (fn)
2026-09-22 16:02:08,607 INFO: Plan 0: ḡ=14, γE[v]=0.0, Q=14.0 (fn)
2026-09-22 16:02:10,775 INFO: Plan 2: ḡ=55, γE[v]=0.0, Q=55.0 (fn)
2026-09-22 16:02:12,093 INFO: Plan 1: ḡ=40, γE[v]=24.0, Q=64.0 (fn)
2026-09-22 16:02:12,639 INFO: Plan 0: ḡ=12, γE[v]=38.0, Q=50.0 (fn)
2026-09-22 16:02:13,585 INFO: Plan 2: ḡ=88, γE[v]=0.0, Q=88.0 (fn)
2026-09-22 16:02:13,981 INFO: Plan 1: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 16:02:14,263 INFO: Plan 2: ḡ=64, γE[v]=0.0, Q=64.0 (fn)
2026-09-22 16:02:14,313 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 16:02:14,580 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:14,795 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 16:02:16,397 INFO: Plan 0: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:17,898 INFO: Plan 2: ḡ=99, γE[v]=0.0, Q=99.0 (fn)
2026-09-22 16:02:18,426 INFO: Plan 1: ḡ=37, γE[v]=0.0, Q=37.0 (fn)
2026-09-22 16:02:18,477 INFO: Plan 0: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:19,375 INFO: Plan 2: ḡ=17, γE[v]=0.0, Q=17.0 (fn)
2026-09-22 16:02:20,134 INFO: Plan 2: ḡ=93, γE[v]=0.0, Q=93.0 (fn)
2026-09-22 16:02:20,410 INFO: Plan 1: ḡ=19, γE[v]=34.5, Q=53.5 (fn)
2026-09-22 16:02:20,434 INFO: Plan 2: ḡ=88, γE[v]=4.5, Q=92.5 (fn)
2026-09-22 16:02:20,487 INFO: Plan 1: ḡ=21, γE[v]=8.5, Q=29.5 (fn)
2026-09-22 16:02:20,582 INFO: Plan 1: ḡ=31, γE[v]=31.0, Q=62.0 (fn)
2026-09-22 16:02:20,914 INFO: Plan 0: ḡ=6, γE[v]=19.0, Q=25.0 (fn)
2026-09-22 16:02:21,077 INFO: Plan 0: ḡ=50, γE[v]=26.0, Q=76.0 (fn)
2026-09-22 16:02:24,089 INFO: Plan 2: ḡ=59, γE[v]=0.0, Q=59.0 (fn)
2026-09-22 16:02:24,231 INFO: Plan 1: ḡ=48, γE[v]=0.0, Q=48.0 (fn)
2026-09-22 16:02:24,373 INFO: Plan 2: ḡ=98, γE[v]=0.0, Q=98.0 (fn)
2026-09-22 16:02:24,420 INFO: Plan 1: ḡ=47, γE[v]=6.0, Q=53.0 (fn)
2026-09-22 16:02:24,655 INFO: Plan 0: ḡ=18, γE[v]=20.5, Q=38.5 (fn)
2026-09-22 16:02:24,702 INFO: Plan 0: ḡ=20, γE[v]=0.0, Q=20.0 (fn)
2026-09-22 16:02:30,173 INFO: Plan 2: ḡ=82, γE[v]=0.0, Q=82.0 (fn)
2026-09-22 16:02:30,615 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:30,616 INFO: Plan 1: ḡ=27, γE[v]=0.0, Q=27.0 (fn)
2026-09-22 16:02:30,709 INFO: Plan 0: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 16:02:31,725 INFO: Plan 1: ḡ=78, γE[v]=0.0, Q=78.0 (fn)
2026-09-22 16:02:32,495 INFO: Plan 0: ḡ=7, γE[v]=35.5, Q=42.5 (fn)
2026-09-22 16:02:33,938 INFO: Plan 2: ḡ=6, γE[v]=0.0, Q=6.0 (fn)
2026-09-22 16:02:34,117 INFO: Plan 1: ḡ=21, γE[v]=0.0, Q=21.0 (fn)
2026-09-22 16:02:34,590 INFO: Plan 0: ḡ=14, γE[v]=0.0, Q=14.0 (fn)
2026-09-22 16:02:37,959 INFO: Plan 2: ḡ=88, γE[v]=0.0, Q=88.0 (fn)
2026-09-22 16:02:38,235 INFO: Plan 1: ḡ=33, γE[v]=27.5, Q=60.5 (fn)
2026-09-22 16:02:38,277 INFO: Plan 2: ḡ=80, γE[v]=0.0, Q=80.0 (fn)
2026-09-22 16:02:38,926 INFO: Plan 1: ḡ=33, γE[v]=0.0, Q=33.0 (fn)
2026-09-22 16:02:38,927 INFO: Plan 0: ḡ=12, γE[v]=38.0, Q=50.0 (fn)
2026-09-22 16:02:39,114 INFO: Plan 0: ḡ=12, γE[v]=0.0, Q=12.0 (fn)
2026-09-22 16:02:40,274 INFO: Plan 2: ḡ=17, γE[v]=0.0, Q=17.0 (fn)
2026-09-22 16:02:40,335 INFO: Plan 2: ḡ=64, γE[v]=0.0, Q=64.0 (fn)
2026-09-22 16:02:40,497 INFO: Plan 2: ḡ=99, γE[v]=0.0, Q=99.0 (fn)
2026-09-22 16:02:40,598 INFO: Plan 1: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:40,772 INFO: Plan 0: ḡ=4, γE[v]=0.0, Q=4.0 (fn)
2026-09-22 16:02:40,925 INFO: Plan 1: ḡ=49, γE[v]=0.0, Q=49.0 (fn)
2026-09-22 16:02:41,286 INFO: Plan 0: ḡ=21, γE[v]=0.0, Q=21.0 (fn)
2026-09-22 16:02:41,323 INFO: Plan 0: ḡ=6, γE[v]=10.0, Q=16.0 (fn)
2026-09-22 16:02:41,395 INFO: Plan 1: ḡ=4, γE[v]=11.0, Q=15.0 (fn)
2026-09-22 16:02:43,080 INFO: Plan 2: ḡ=9, γE[v]=0.0, Q=9.0 (fn)
2026-09-22 16:02:43,658 INFO: Plan 1: ḡ=39, γE[v]=0.0, Q=39.0 (fn)
2026-09-22 16:02:44,160 INFO: Plan 0: ḡ=9, γE[v]=15.0, Q=24.0 (fn)
2026-09-22 16:02:48,452 INFO: Plan 2: ḡ=30, γE[v]=0.0, Q=30.0 (fn)
2026-09-22 16:02:49,385 INFO: Plan 1: ḡ=22, γE[v]=0.0, Q=22.0 (fn)
2026-09-22 16:02:49,485 INFO: Plan 0: ḡ=13, γE[v]=0.0, Q=13.0 (fn)

======================================================================
Exp 10 LLM condition — branches (mean over seeds) / % of ceiling
======================================================================
  depth  ceil    cov_qvalue_  cov_qvalue_  cov_qvalue_  cov_qvalue_
      8    96    50.0/  52%   50.3/  52%   45.7/  48%   42.7/  44% 

Saved to /share/edc/home/aamayuelasfernandez/qcurious-tester/results/repo_explore_bench/hidden_corridor_ft_d8.json
